lat,lng,price_per_sqm
33.32239889,130.60220806,52600.0
33.28674889,130.518505,121000.0
33.31621194,130.510985,104000.0
33.312665,130.53275806,105000.0
33.26579278,130.47017389,40500.0
33.27255556,130.47330694,51800.0
33.31597028,130.51906,160000.0
33.31303194,130.51970111,261000.0
33.30856,130.4897,29900.0
33.31681306,130.56461111,52500.0
33.75449306,130.726055,31800.0
33.76567389,130.74450806,26700.0
33.74676611,130.70838889,14900.0
33.77589806,130.71138194,18100.0
33.74710389,130.72801306,31900.0
33.75193389,130.74090611,32800.0
33.74228528,130.74203889,41800.0
33.64228389,130.68262306,40200.0
33.65038889,130.69682,36600.0
33.64909611,130.65758806,26600.0
33.66341,130.69619111,23200.0
33.62687,130.67239611,25000.0
33.63127389,130.66774,26300.0
33.64754694,130.71683389,22100.0
33.61551306,130.72924389,13600.0
33.67020111,130.71666111,8330.0
33.6393125,130.68463306,45000.0
33.62865806,130.68814611,48300.0
33.64396611,130.70327194,45900.0
33.64525611,130.69003611,64800.0
33.630875,130.67378611,47800.0
33.64871111,130.72864806,30800.0
33.6406625,130.68560889,71000.0
33.6423975,130.82119,23700.0
33.62184,130.81088,16600.0
33.64139694,130.80185111,17000.0
33.64930139,130.80585778,24500.0
33.64385889,130.81523194,34200.0
33.16466194,130.40494389,34900.0
33.16998611,130.40938611,26300.0
33.15347694,130.40084806,25700.0
33.12307694,130.43195389,17900.0
33.15969306,130.41622389,25200.0
33.16842806,130.42241694,26600.0
33.16739306,130.41100611,39200.0
33.16513306,130.41762611,56800.0
33.12460194,130.43492306,21900.0
33.158435,130.39492,52200.0
33.21503194,130.55699,31700.0
33.20570389,130.5618,22300.0
33.21859111,130.56957806,22100.0
33.21240389,130.66077,13400.0
33.20728139,130.65019722,9000.0
33.20501611,130.57900194,11300.0
33.20072111,130.60176389,10300.0
33.21719306,130.54805889,51400.0
33.21254889,130.66916806,20800.0
33.20420889,130.58300306,16200.0
33.20637694,130.501295,48400.0
33.21424306,130.504695,44400.0
33.22250111,130.50867194,34300.0
33.20895611,130.499465,48600.0
33.208585,130.50536306,52900.0
33.20445194,130.38314806,24500.0
33.21401889,130.38947194,19700.0
33.23216472,130.38673,15000.0
33.20653694,130.37720611,28400.0
33.20442639,130.38770056,42400.0
33.73404889,130.97288889,37000.0
33.7163,130.98257194,33300.0
33.71532,130.97574111,28100.0
33.71436306,130.94524611,19800.0
33.72988583,130.96803611,55400.0
33.72681611,130.97745111,60500.0
33.72941556,130.97090806,80400.0
33.60727861,131.14050472,14400.0
33.61797806,131.13355694,24000.0
33.61613833,131.12073444,22600.0
33.62032111,131.12956389,35600.0
33.61919611,131.12474056,32100.0
33.81991306,130.72585194,33000.0
33.82466306,130.72614111,31900.0
33.81222306,130.70056806,17300.0
33.81077306,130.71106889,25500.0
33.82385806,130.71325611,36200.0
33.83530889,130.70532111,22100.0
33.81334889,130.72219611,31700.0
33.815245,130.71239694,30200.0
33.82407611,130.72412306,76400.0
33.82266694,130.672735,11500.0
33.44232389,130.557905,49000.0
33.43382889,130.56371611,73100.0
